id,text,y_true,y_pred,p_neg,p_pos,abs_margin,loss,near_threshold,low_coverage,has_contrast
12923,el sitio es muy grande tiene varias salas y mucha variedad de máquinas por desgracia a la hora que yo fui está aquello muy lleno 20h sin embargo la chica que me atendió cuando di el check fue un absoluto amor gracias por tener profesionales tan atentos con las personas nuevas es lo que dan ganas de volver fui a probar por primera vez boxeo y quise pasar me comentaron que no se podía dar la clase sin material propio sería buena idea que lo añadieran a la página para dar la información previa e ir preparados y así saberlo antes de llegar allí,1,0,0.5131082949308756,0.4868917050691245,0.01310829493087562,0.719713552149065,True,False,True
40,muy buen ambiente y no suele estar muy lleno como consejo de mejora se podría ver como ampliar el espacio ya que cuando empiece a venir más gente se va a quedar pequeño también tienen de todo pero igual un banco más o un rack más no vendría mal para cuando coincidimos en la rutina jajaja,1,0,0.5135284629981025,0.4864715370018976,0.013528462998102508,0.7205768847163198,True,False,True
13428,es carísimo para lo gentrificado que está,0,1,0.485291842337484,0.5147081576625159,0.014708157662515986,0.7230048322373172,True,True,False
12424,no suelo realizar recomendaciones llevo entrenando muchos años en gimnasios y centros deportivos pero siempre en un perfil bajo y cuasi anti social ir a entrenar solo relacionarme lo mínimo e irme después de ya varios años de estancia en el dreamfit ventas y debido a un suceso reciente lamentable y desafortunado que se resolvió con una profesional gestión del problema por parte de la dirección del dreamfit si me voy a tomar la licencia de opinar sobre este gimnasio llevo varios años en este gym desde el periodo covid 19 dreamfit ventas es uno de los gym que utilizo en madrid por su buena ubicación dentro de mi ámbito profesional y personal la relación calidad precio es excelente atendiendo a instalaciones y personal buenos monitores y personal trainer douglas adrian javi araceli mara luis álvaro joel equipo muy dinámico y buena predisposición con los socios la dirección del centro bajo mi experiencia solo puedo decir que ha sido muy profesional en las distintas situaciones en las que me he visto involucrado el ambiente en este gym también es en general de lo mejor que me he encontrado en mis años que ya son unos cuantos frecuentando gimnasios y centros deportivos buen ambiente entre socios y usuarios buen rollo y la creación de grupos consecuencia de ese buen ambiente la única mala situación que he tenido en todo este tiempo por lo que me tocó presenciar y lo lamentable que fue ocurrió hace un par de meses estando de charla con dos amigas en una zona fuera de máquinas en el pasillo de las fuentes después de unos minutos de comentarios graciosos entre nosotros tuve que presenciar a un usuario como en actitud agresiva y con comentarios ofensivos increpaba gesticulando de forma agresiva a mis dos amigas que si les estaba taladrado la cabeza que les estaba molestando que si al gimnasio no se iba a hablar cuando intento dialogar con ese usuario no solo no rectifica en su actitud y comentarios si no que los reafirma y se enfrenta conmigo posteriormente mentiría e intentaría manipular sobre lo ocurrido a los responsables que había en ese momento la situación no pasa a mayores por la intervención de uno de los monitores no sólo realiza comentarios ofensivos si no que en la situación actual serían hasta denunciables cuando interviene la dirección del centro y me consulta solo les pido que analicen las grabaciones de las cámaras no necesité argumentar mas el suceso lo gestionaron hablando con el usuario y apercibiendole de sanción y de que esos graves sucesos no volvieran a ocurrir el usuario parece ser que abandonó el centro pero intentó dedicarse a desinformar sobre lo ocurrido e intentar realizar malos y falsos comentarios sobre el centro mi recomendación personal subjetiva es que probéis en este gym 2 3 meses y luego valoréis buen equipo buen ambiente excelentes instalaciones sauna y baño de vapor de obligado uso por poner un pero sería que antes teníamos un parking a precio muy económico y por tiempo ilimitado pero por el abuso y mala utilización de algunos usuarios se canceló,1,0,0.5382100689738261,0.4617899310261739,0.03821006897382606,0.7726451860539431,True,False,True
12408,acabo de darme de baja por qué el cuerpo y mi horario cada vez me responde peor pero estando apuntando desde que abrieron puedo decir que es de los mejores y más completos gimnasios que encontraréis de los df que he visitado todos están muy bien pero la cercanía y el tamaño de las instalaciones de éste son ideales las maquinas de calidad y con buen mantenimiento no he visto averías de semanas ni asientos y apoyos rajados por todos lados sauna y baño turco disfrutables amabilidad de los monitores de los entrenadores personales que serán los que van ofreciéndose como pone un comentario no puedo opinar no he usado sus servicios lo malo no todo va a ser bueno a ciertas horas hay mucha gente puede ser un poco agobiante si vas con una rutina de maquinas concretas lo peor de todo es el comportamiento de mucha gente que no te quita los discos al acabar que suelen ser los mismos que no saben la diferencia entre un bañador y unos calzoncillos en la zona de sauna y habría que darles un toque un cliente no además entre que voy sin gafas y con cascos paso muchas gracias por ser mi gimnasio estos años y espero poder volver quizá algún día,1,0,0.5413074291300097,0.4586925708699902,0.04130742913000973,0.7793750735642554,True,False,True
234,muy pequeño y pocas máquinas a comparación de otros lugares que he visitado muy incompleto,0,1,0.4428994853755456,0.5571005146244544,0.057100514624454424,0.8144124299964332,True,False,False
2615,personalmente destaco el trato tan amable de jonathan me quedé con su nombre porque es súper eficiente el día que me fui a inscribirme no había aire acondicionado y fallaban algunas cosas la gente venía constantemente con los reclamos justificados pero este joven no perdió en ningún momento respeto y con amabilidad se dirigía a todos siempre atento muy resolutivo después de las 4 semanas yo había escrito al correo para cambiarme de plan y su compañero me decía que no había llegado nada y que volviera a enviarlo y justo vino jonathan y me lo reviso y se solucionó estoy muy contenta con el gimnasio limpieza organización de las maquinas etc,1,0,0.561916149068323,0.438083850931677,0.06191614906832299,0.825344946444801,True,False,True
8860,cada día está más lleno y cada día es más difícil entrar en una clase colectiva o hacer máquinas eso sí el gimnasio en sí esta muy bien máquinas bastante nuevas y bastantes clases colectivas pero repito muy lleno el parking a partir de la 19h imposible aparcar los coches mal aparcados por todos los lados,0,1,0.4336739241151006,0.5663260758848994,0.06632607588489942,0.8354623541929892,True,False,True
12616,soy muy fan del deporte y he sido cliente de varias cadenas este gym es increiblemente amplio limpio suelos maravillosos vestuario perfecto salas enormes bien ventiladas la sala con maquinas es como la plaza mayor de un pueblo instalaciones de 10 como si fueras a un gym de 150€ al mes pagando menos de 40€ pero dejé de ir porque hace un año y medio fue cambiando quitaron muchas clases y abandonó media plantilla los monitores nuevos estaban muy bien pero los que dirigen el centro han cambiado la orientación del gym y es uno de esos en los que vas a entrenar a las maquinas por tu cuenta y con apoyo de clases audiovisuales hoy consulté la página web y tiene aún menos clases presenciales ni la mitad y algunas son de media hora dos salas enormes para las clases vacias casi todo el dia no sé para que quieren un local tan grande una pena porque en su momento el gym fue una pasada y el covip ya quedó atrás,1,0,0.5698487810358387,0.4301512189641613,0.06984878103583869,0.8436184601069591,True,False,True
7494,está bien demasiada gente en meses pico si no fuese por carlos sería una jungla,1,0,0.5728485546711354,0.4271514453288647,0.07284855467113538,0.8506166557337557,True,False,False
1467,decepcionante la atenciòn que recibi al preguntar por información la persona que me atendió fue desagradablel,0,1,0.422036866359447,0.577963133640553,0.07796313364055302,0.8626626077205353,True,False,False
8615,buenas instalaciones sólo que no tienen la máquina predicador,1,0,0.5818333333333333,0.4181666666666667,0.08183333333333331,0.8718752018437698,True,False,False
2633,así estábamos entrenando ayer a las 7 de la tarde si no queréis vivir la experiencia maravillosa del 2x1 en sauna entrenamiento de crossfit no os apuntéis,0,1,0.4131576123529827,0.5868423876470172,0.0868423876470173,0.8839261308492141,True,False,False
3085,el gimnasio es increíble ha quedado espectacular y el personal de atención al cliente está a todo!! se quejan de la espera en recepción pero los chicos están a tope atendiendo y te solucionan todo rápido la verdad no entiendo la gente que se queja del retraso en la apertura cuando solo hemos pagado 30€ como reserva y siempre han dado la opción de devolverlo por el retraso o de entrenar en otros gym entiendo que no a todo el mundo le venga bien ir a otros pero por 30€ que pagué de matrícula he entrenado gratis en otro durante más de un año en cuanto a entreno el gimnasio dispone de muchísimo espacio y variedad de máquinas saludos,1,0,0.587489247311828,0.412510752688172,0.08748924731182794,0.8854930064243017,True,False,True
8390,esta todo super apretado muy oscuro y agobiante y todo demasiado descuidado ni la gente del propio gimnasio se preocupa por mantenerlo ordenado por el contrario los vestuarios están muy bien y limpios,0,1,0.4121407624633431,0.5878592375366569,0.08785923753665692,0.8863903315194652,True,False,True
9473,lo mejor de este gimnasio es que está abierto hasta las 21 00 los domingos y además te dejan acceder sin ser socio pagando la cuota de pase de día que son 10€ un poco caro pero siendo el único gimnasio al final lo agradeces incluso las máquinas focalizan muy bien los músculos y tienen gran variedad hay pocas pesas de 25 o 20kg por la sala lo cual dificulta mucho el uso de la prensa de manera correcta además las pesas están algo viejas el personal amable y el establecimiento estaba muy limpio la música estaba bien y en su justa medida el volumen las taquillas necesitan candado pero tienen una máquina donde por 5€ lo puedes comprar si se te ha olvidado como es mi caso,1,0,0.5919333090674306,0.4080666909325695,0.09193330906743058,0.8963246597677437,True,False,True
7490,llevo tiempo en este gym y me gusta por lo amplio y por todas las máquinas que tiene disponibles sin embargo tiene un problema de masificación fuera de control por otro lado como es posible que cierren las mitad de las duchas de los hombres cuando de por sí con todas abiertas se hace fila imagínense sin la mitad algunos necesitamos poder ducharnos y de ahí seguir al trabajo,0,1,0.4058887885426667,0.5941112114573331,0.09411121145733331,0.9016760767489462,True,False,True
5688,un ambiente súper malo y tóxico lleno de gym bros maleducados y que lo único que hacen es tirarse fotitos enfrente del espejo no lo recomendaría a nadie hay gimnasios con un ambiente mucho mejor,0,1,0.4054047852622496,0.5945952147377503,0.0945952147377504,0.9028692412296353,True,False,False
