id,text,y_true,y_pred,p_neg,p_pos,abs_margin,loss,near_threshold,low_coverage,has_contrast
6909,el gimnasio no está mal pero llevan dos meses dando largas con la falta de aire acondicionado hace un calor que parece bikram gym no sé por qué no lo publicitan así escribes quejas a la página web ya que te dicen que lo hagas a través de ese medio y se pasan la pelota de unos a otros lamentable lo del aire acondicionado por lo demás bien actualizo la reseña a 17 10 2022 han puesto casi todas las luces de la sala de musculación azul si azul alegan que es por ahorro energético lo cual me parecería bien si no hubieran pintado las paredes hace unos meses de negro lo cual no refleja nada la luz y de ahorro energético poco,1,0,0.9983193277310924,0.0016806722689075,0.6283193277310924,6.388561405545667,False,False,True
12299,no esta mal mala experiencia personal con otros clientes que molestaban,1,0,0.9928908538492216,0.0071091461507785,0.6228908538492216,4.946373133689567,False,False,False
6626,2022 hace poco hicieron reforma y le sentó espectacular el gimnasio no tiene ventanas en prácticamente el 90 lo que lo hace un poco triste pero con la reforma supieron aprovecharlo con paredes negras y luces led a nivel de instalaciones y clases es muy completo sin embargo lo que ya va pidiendo reforma es el vestuario en invierno se pasa frío en las duchas que están casi abiertas porque la puerta es enana algunas duchas la puerta no se mantiene cerrada y se te abre encima mientras te estás duchando otras tienen el suelo abombado que se encharca y resulta poco higiénico las taquillas algunas están rotas pero no lo indica con ningún cartel te puede pasar que guardes tus cosas en un taquilla pongas el candado y no te des cuenta de que está mal cerrada hasta que vuelvas a intentar abrirla al final de la sesión por otro lado en junio de 2022 seguían sin abrir la sauna por covid cuando ya nadie llevaba mascarilla y habían recuperado la huella como método de entrada se ve que para unas cosas hay covid para otras no además habréis visto ya en el resto de comentarios la gincana que hay que hacer si te quieres despuntar que no se entiende en absoluto finalmente decir que a pesar de todo lo dicho no le pongo menos de 4 estrellas ya que he querido hacer una crítica lo más constructiva posible para que puedan mejorar todos estos puntos porque en conjunto está bastante bien y los trabajadores son todos estupendos edito 2023 han arreglado las puertas y el suelo de las duchas también han reformado la entrada y les ha quedado chula,1,0,0.9856257391343676,0.0143742608656326,0.6156257391343676,4.242316111663626,False,False,True
12990,llego a hacer esta opinión hace un par de meses y les ponía 2 estrellas como máximo en primer lugar ha sido un puntazo por parte del dreamfit el hecho de abrir a las 6 de la mañana para las personas que trabajamos muy temprano nos viene muy bien ir a entrenar a esa hora ya que no está masificado y se nota que la gente viene a entrenar no a ponerse a hablar u ocupar máquinas durante un tiempo indeterminado como ocurre durante otras franjas horarias no obstante deberían controlar la cantidad de gente que se va apuntando cada mes porque el gimnasio está masificado en horas que debería estar medianamente normal cuando iba antes entre semana a la 1 de la tarde había días en los que era muy complicado coger un simple banco para hacer algún ejercicio a ver si va a ser que en este distrito la tasa de paro es tan alta que la gente se puede permitir ir al gimnasio a las 2 de la tarde y estar ahí tan tranquilamente 2 horas sin hacer nada más allá de hablar y ocupar espacio… mención especial a los trabajadores de la limpieza por cierto,1,0,0.9803227088313372,0.0196772911686629,0.6103227088313372,3.9282900407005714,False,False,True
7492,no todos usan toallas el aire acondicionado funciona a medias como las duchas o están calientes o realmente no funcionan,1,0,0.9781573847039876,0.0218426152960123,0.6081573847039876,3.823892387288739,False,False,False
7402,soy usuaria del gimnasio de embajadores en rasgos generales satisfecha con instalaciones y personal quiero hacer una crítica a un perfil de usuario y una queja al responsable del gimnasio se trata del usuario que no quiere compartir màquinas material del usuario que usa una màquina y al acabar una de las series q està haciendo permanece sentado en la màquina sin ceder el uso a otro usuario o se pone a chatear sentado ocupando la màquina sin dar la posibilidad a que otra persona en sus descansos pueda usar la màquina discos barras no solo se niegan a compartir el material es que se cabrean si les pides compartir ya se lo puedes pedir recitando poesía que se mosquean las excusas son variadas es que estoy haciendo bi series es que descanso 3 minutos mejor acabo y luego tú q es un rollo andar cambiando pesos y luego està el que no sabes cuàndo ni porqué ya has asumido junto a todo el gimnasio que mientras él està esa màquina no se pide ni se usa la gente necesita descansar sobre la propia màquina o descansar mirando la barra o la cuerda claro tú es que eres pro necesitas descansar tres minutos yo en esos tres minutos puedo hasta casi hacer dos series y descansar te importa? bueno es que mejor acabo y ya te pones tú madurar en el gimnasio tener una actitud madura es compartir es respeto al otro y a su tiempo madurar en el gimnasio es saber que si alguien te està mirando o pasa por tu lado y se queda ahí no es que esté enamorado de ti es que quiere usar la màquina material también si necesitas un gimnasio para ti solo móntatelo en tu casa en el gimnasio se comparte el material sé maduro sé empàtico con el prójimo y comparte el material y la queja al responsable del gimnasio pues queda también reflejada a la gente hay que tratarla acorde a la madurez que presenta en otros gimnasios p e dreamfit hay unos carteles enormes en los que se leen las frases las màquinas se comparten si necesitas contestar un mensaje levàntate de la màquina y libérala ya lo de descargar las màquinas lo dejo para otro día porque tiene tela que una persona acabe de usar la prensa y te la deje cargada con 200 kilos estas son las personas que van de estupend s de esas que tendràn asistencia en casa y piensan que el mundo es parte de su servicio si no tienes madurez por favor no vayas al gimnasio pero por si te sirve de algo en el gimnasio se comparte se descargan y se colocan pesos y preferentemente al gimnasio se va cagado meado y chateado gracias,1,0,0.9741947987430308,0.025805201256969,0.6041947987430308,3.657179208265609,False,False,True
12401,el gimnasio no está mal pero últimamente la música que ponen es solamente reguetón y realmente no es una música agradable para el entrenamiento al menos no para todo el mundo,1,0,0.9504796369498588,0.049520363050141,0.5804796369498588,3.0053713192485634,False,False,True
11772,la verdad que estaba buscando un gimnasio que tuviera toda la equipación pero sin estar llena de gente cuando fui a preguntar vi que había muchísima gente y eran las 20 30 a 21 00 un jueves sin embargo le di una oportunidad para probarlo y sinceramente parece mucha gente pero cuando estas en las maquinas al final no parece que haya tanta gente a veces tienes que esperar pero se libra bastante rápido ya que hay varias maquinas tienen taquillas que se abren y se cierran con una pulsera clases que puedes atender cuando quieras una sauna y vestuario lo malo yo pondría aquí sería la tasa de subscripción creo que a mi me dijeron 40€,1,0,0.9430112825194792,0.0569887174805207,0.5730112825194792,2.8649019696783173,False,False,True
11372,buenas instalaciones y nuevas pero mucha gente para la cantidad de máquinas que hay 3 press de banca sin inclinar o 3 jalón al pecho entre otras cosas para todo el mundo me parece demasiado poco son máquinas muy solicitadas para que haya tan pocas para la cantidad de gente que va,1,0,0.9376252500951778,0.062374749904822,0.5676252500951778,2.7745947344604245,False,False,True
73,me gusta entrenar acá pero aunque no sea culpa de los monitores muchas personas se quedan en las máquinas viendo el móvil y no nos dejan aprovechar el tiempo para poder entrenar la gente debería de ser más consciente de estos casos para no incomodar a los demás,1,0,0.9164935197722082,0.0835064802277917,0.5464935197722082,2.4828310426181717,False,False,True
