id,text,y_true,y_pred,p_neg,p_pos,abs_margin,loss,near_threshold,low_coverage,has_contrast
11807,la gente que se queja del aforo son parte del aforo es cierto que hay muchas horas en las que se satura qué le vamos a hacer si todos queremos ponernos fuertes a la vez pero tienen buena amplitud de apertura y bastantes máquinas nuevas aunque haya que esperar un poquito para alguna no está imposible entrenar la atención correcta en la recepción siempre buenas caras sea la hora que sea eso es de agradecer clases bien! y el plus el servicio de entrenador personal contentísima con la formación y mejoría en apenas 6 meses! gracias arturo!!,1,0,0.3783418810336431,0.6216581189663568,0.008341881033643084,0.47536498531883115,True,False,True
2743,es un buen gimnasio comparado con la competencia pero a principios de este año cambiaron los armarios del primer piso que eran libres de uso para todos los usuarios a armarios con clave que solo son usables si se paga una cuota adicional de 12€ cada cuatro semanas lo que de por sí es un precio mayor a un candado pequeño en cualquier bazar o ferretería si además se toma en consideración que un cobro cada 4 semanas equivale a 13 cobros al año a diferencia de 12 cobros en modalidad mensual deja ver que se tiene poco respeto por sus usuarios todo esto se traduce en una menor disponibilidad de armarios para los usuarios y una misión por encontrar un armario vacío todos los días los trabajadores son muy profesionales y dispuestos siempre a ayudar,0,1,0.3612100967066589,0.6387899032933411,0.008789903293341117,1.0182955046000384,True,False,True
11792,hasta que no tengan muchas más bajas que altas no pensarán en cuidar el gimnasio sus instalaciones y sus clientes algo de competencia vendría bien para eso no merece la pena mejor ir un poco más lejos a un mejor gimnasio,0,1,0.3489818358370937,0.6510181641629063,0.021018164162906305,1.0527354044462187,True,False,False
3635,un gimnasio increíble con un trato increíble en la recepción con la chica a la hora de matricularme y aconsejarme a la hora de coger uno de los tres planes que hay merece la pena apuntarse sin duda comparando con los demás gimnasios,1,0,0.3960510873403075,0.6039489126596924,0.026051087340307477,0.5042656663138059,True,False,False
5688,un ambiente súper malo y tóxico lleno de gym bros maleducados y que lo único que hacen es tirarse fotitos enfrente del espejo no lo recomendaría a nadie hay gimnasios con un ambiente mucho mejor,0,1,0.3422516554697334,0.6577483445302666,0.02774834453026659,1.0722089778063337,True,False,False
11973,no he tenido el placer de utilizar sus instalaciones pero parece un buen gimnasio,1,0,0.4007867962198431,0.5992132037801569,0.030786796219843093,0.5121378113407398,True,False,True
13193,bastante bien excepto una vez que no me dejaron entrar cuando ya eran las 10pm siendo q el horario de cierre son las 11 por lo demás excelente,1,0,0.400902308794255,0.599097691205745,0.030902308794254985,0.5123306036707653,True,False,False
7720,llevo casi tres años entrenando en el gimnasio viva gym de embajadores y en todo momento tengo que reconocer el excelente trabajo de la recepcionista he leído reseñas que la identifican como la chica que está en la recepción por las mañanas se llama anahi y es una verdadera profesional amable y educada no solo antes de la pandemia sino durante y después de la pandemia siempre que he tenido alguna sugerencia que las he tenido se han resuelto con un grado de profesionalidad exquisito y es de vergüenza que aún a estas alturas de la película tenga que llamar la atención a gente que entrena con la mascarilla bajada,1,0,0.4033450433842634,0.5966549566157365,0.03334504338426342,0.516416294791716,True,False,True
8486,bonito gimnasio muy completo pero la luz en distintos sitios es muy baja casi no se ven los pesos aveces es dificil poder ver,1,0,0.4043311151209824,0.5956688848790176,0.034331115120982414,0.5180703285822221,True,False,True
7524,el personal es muy simpático y atento y las instalaciones muy modernas y limpias no obstante es una pena lo mucho que llega a llenarse especialmente la zona de musculación hay poquísimas pesas y máquinas disponibles teniendo que esperar bastante para hacer uso de una determinada máquina muchas veces rompiendo tu rutina de ese día creo que debería controlarse el aforo de alguna forma…,0,1,0.3353729269506761,0.6646270730493239,0.034627073049323887,1.0925121515430383,True,False,True
11367,funciona todo perfectamente ha cambiado bastante desde su apertura ahora las maquinas las reparan con mucha mayor celeridad el unico pero que pondria es el calor desmesurado que hace en la zona de cardio,1,0,0.4046576705073273,0.5953423294926726,0.03465767050732732,0.5186186951980651,True,False,True
6885,barato pero no a la ultima,1,0,0.40881326286725,0.5911867371327499,0.03881326286725001,0.5256233434077198,True,False,True
6981,había puesto una reseña negativa porque el gym estaba bastante obsoleto en cuanto a maquinaria pero recientemente han comprado maquinaria nueva y han cambiado el gym a mucho mejor y es ahora mucho más recomendable,1,0,0.4112902900947005,0.5887097099052994,0.04129029009470048,0.5298220692750428,True,False,True
234,muy pequeño y pocas máquinas a comparación de otros lugares que he visitado muy incompleto,0,1,0.3274376233341443,0.6725623766658557,0.04256237666585572,1.11645770514908,True,False,False
1191,el gimnasio de referencia en el barrio de salamanca después de las reformas con la nueva propiedad uk supermoderno en maquinaria e instalaciones en mi opinión top el personal de recepción y entrenadores se nota que han puesto al frente a nacho gonzález que estaba de manager en sus instalaciones de la finca y llevaba ahí toda la vida atendiendo a los vip más vip de este país sin competencia el sitio al que hay que ir para el work out en la milla de oro de madrid,1,0,0.4305733145338356,0.5694266854661644,0.06057331453383563,0.5631252392964995,True,False,False
12759,cual es mi parte del cuerpo que se reduce más de 7 veces casi si vas todos los días a un dreamfit…,1,0,0.4391366241185209,0.560863375881479,0.0691366241185209,0.5782779398724882,True,False,False
8390,esta todo super apretado muy oscuro y agobiante y todo demasiado descuidado ni la gente del propio gimnasio se preocupa por mantenerlo ordenado por el contrario los vestuarios están muy bien y limpios,0,1,0.295212962434074,0.704787037565926,0.07478703756592597,1.220058276535333,True,False,True
2878,me acerqué para dar solución a una incidencia con respecto a mi tarifa y la señorita raquel muy amablemente me atendió creo que lo solucionamos pero no me acuerdo porque me quedé ensimismado dado que mirarla a los ojos era como mirar al cielo,1,0,0.4556205609791105,0.5443794390208895,0.08562056097911053,0.6081087770648469,True,False,True
12923,el sitio es muy grande tiene varias salas y mucha variedad de máquinas por desgracia a la hora que yo fui está aquello muy lleno 20h sin embargo la chica que me atendió cuando di el check fue un absoluto amor gracias por tener profesionales tan atentos con las personas nuevas es lo que dan ganas de volver fui a probar por primera vez boxeo y quise pasar me comentaron que no se podía dar la clase sin material propio sería buena idea que lo añadieran a la página para dar la información previa e ir preparados y así saberlo antes de llegar allí,1,0,0.4598674525924928,0.5401325474075072,0.08986745259249279,0.6159407113816927,True,False,True
